id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
14946886,Quiet Mt. Pleasant Character Duplex,25104956,James,,Mount Pleasant,49.25938,-123.10424,Entire home/apt,89,2,35,2019-01-01,0.74,1,0
14992464,Heart of YALETOWN,94520575,Richard,,Downtown,49.27775,-123.12325,Entire home/apt,209,3,64,2021-08-02,2.59,1,132
15008574,Between the Beach and Broadway,82695760,Sandra,,Kitsilano,49.26774,-123.17773,Entire home/apt,105,15,102,2019-11-25,1.93,1,2
15022825,"Cozy, Spacious and Modern 1 Bedroom Accommodation",94830625,Ricki,,Grandview-Woodland,49.26643,-123.05809,Entire home/apt,220,3,76,2020-02-22,1.57,1,139
15027668,A Sweet Garden Suite,94885858,Peppa,,Riley Park,49.25525,-123.10767,Entire home/apt,202,3,4,2018-06-25,0.08,1,137
15037603,Private Garden Sanctuary on 'The Drive',3045173,Noa&Rafi,,Grandview-Woodland,49.27369,-123.06303,Entire home/apt,110,3,193,2021-07-18,3.72,1,147
15040167,Furnished 2 BDRM Coach House,29412479,Suzanne,,Riley Park,49.25113,-123.11466,Entire home/apt,150,30,9,2021-05-31,0.16,8,311
15041985,Private Unit in a residential neighborhood,95032721,Richard And Betty,,Renfrew-Collingwood,49.25377,-123.04513,Entire home/apt,119,2,39,2019-08-25,0.81,1,331
15043236,Jessie Crawford's Attic,9575419,Elana & Claudio,,Downtown Eastside,49.27926,-123.08715,Entire home/apt,125,30,97,2021-02-19,1.92,4,312
15058838,Local living! Commercial Dr studio w/easy transit,18554515,Dan,,Kensington-Cedar Cottage,49.25489,-123.07461,Entire home/apt,123,3,52,2019-10-22,1.32,1,0
15147197,"Small, Studio Suite close the Sea!",95795020,Traci,,Kitsilano,49.26531,-123.16218,Entire home/apt,107,1,221,2021-01-29,4.77,1,260
15160387,132 YALETOWN PARK / FOR EXTENDED 3 MONTH STAY!,600607,Bruce,,Downtown,49.27775,-123.11741,Entire home/apt,80,90,3,2017-10-01,0.55,46,54
15164422,UV-CleanSanitize WFH Comfort near Dwntown/Skytrain,90158072,Tony & Annette,,Renfrew-Collingwood,49.26174,-123.04726,Private room,85,2,88,2020-06-20,1.79,4,325
15197174,Cozy Studio in Mount Pleasant,14520654,David,,Mount Pleasant,49.26143,-123.10964,Entire home/apt,90,3,229,2020-06-14,4.24,1,12
15255610,Central Bright 1Bed in Mt. Pleasant - 30 day min.,96891995,Sara,,Mount Pleasant,49.26065,-123.09872,Entire home/apt,65,30,3,2018-08-16,0.05,1,0
15260043,Robson St Modern Luxe Condo by Vancouver Library,29968014,Michael,,Downtown,49.27947,-123.11835,Entire home/apt,125,30,22,2018-10-04,2.14,1,117
15267634,CLEAN & QUIET Downtown Dreamville,53608620,Natasha,,Downtown,49.28009,-123.12695,Entire home/apt,100,1,95,2018-01-15,1.61,1,0
15272120,Beautiful Coach House in Perfect Location,97168167,Mike,,South Cambie,49.25175,-123.11925,Entire home/apt,600,30,16,2018-11-01,0.30,1,335
15280784,Condo overlooking the heart of Downtown Vancouver,2079660,Kenny,,Downtown,49.27952,-123.12024,Entire home/apt,125,80,2,2017-06-25,0.03,1,7
15287755,Brand New Panoramic Water View Executive Suite,34906299,Lilian,,Downtown,49.28012,-123.11419,Entire home/apt,1507,30,7,2018-06-11,0.13,5,364
15288267,Granville Street Gem 1Bed + Parking (B2),23977001,Emma,,Downtown,49.27629,-123.12508,Entire home/apt,145,30,13,2020-05-28,0.52,12,307
15300175,Downtown central spacious apartment,47463341,John,,Downtown,49.28484,-123.11437,Private room,99,1,1,2016-10-01,0.02,3,0
15312395,2 bedroom garden level Dunbar- Jericho Beach,97541929,Joelly,,Dunbar Southlands,49.2543,-123.19622,Entire home/apt,160,30,51,2020-09-11,0.97,2,234
15321958,In the heart of Vancouver,2868175,Espirito Santo,,Kitsilano,49.26321,-123.16329,Private room,55,30,40,2018-07-22,1.03,1,323
15329853,"TRANSIT NEARBY,CONVIENIENT LOCATION,HUGE SPACE!!!",36840363,Steven,,Renfrew-Collingwood,49.25117,-123.05318,Entire home/apt,125,1,110,2020-03-21,2.23,1,221
15330197,Yaletown Lux 2Bed/Bath+Den+Concierge+Gym+RoofPatio,7411420,Michael,,Downtown,49.28023,-123.1186,Entire home/apt,299,30,21,2019-09-11,0.44,1,292
15390640,"Vancouver Special, Close to Skytrain & Downtown",96689725,Gordon,,Mount Pleasant,49.2587,-123.08003,Entire home/apt,315,2,188,2020-07-09,4.62,1,104
15424088,Boutique Suites - King room,2693243,John,,Downtown,49.2849,-123.11725,Entire home/apt,188,1,50,2020-09-24,2.96,4,38
15439018,"Modern, fully featured, the heart of Mt Pleasant",6115006,Isaac,,Mount Pleasant,49.25999,-123.10134,Entire home/apt,135,3,147,2020-11-15,2.78,1,0
15455452,Sunny two bedroom heritage home in Kitsilano,3308468,Therese,,Kitsilano,49.26858,-123.16151,Entire home/apt,325,2,84,2021-07-08,1.66,1,28
15471901,Heart of Downtown Yaletown Vancouver Hornby Studio,80571916,Alya,,Downtown,49.2775,-123.13086,Entire home/apt,109,31,55,2017-09-29,1.08,3,327
15541440,Private room in modern Chinatown apartment,20279743,Haroon,,Downtown Eastside,49.28161,-123.10181,Private room,100,1,14,2019-11-23,14,1,151
15542567,"Just re-opened. Garden suite Kits - 2 bd, 5 ppl",6425673,Suzanne,,Kitsilano,49.27017,-123.15711,Entire home/apt,393,2,189,2020-03-28,3.75,1,65
15553626,Beautiful Coal Harbour Townhouse,51858235,Michelle,,Downtown,49.287,-123.12362,Entire home/apt,130,60,0,,,1,358
15563093,Cozy and Convenient Downtown Apartment,22666552,Jason,,Downtown,49.27652,-123.11044,Entire home/apt,65,1,188,2018-06-10,3.24,1,0
15582940,3BDR Beautiful Home with Gorgeous Views,82402482,Carol,,Arbutus Ridge,49.24566,-123.16614,Entire home/apt,150,30,24,2018-08-17,0.49,2,112
15598497,151 - 1 Bedroom  & den/Sleeps 3 by Stanley Park,600607,Bruce,,West End,49.2902,-123.14282,Entire home/apt,85,32,1,2017-05-25,0.02,46,31
15624482,4time vancouver superhost 1,40743512,Az,,Renfrew-Collingwood,49.25126,-123.03277,Private room,29,30,17,2018-08-24,0.29,3,66
15626890,Coal harbour/ Stanley park/ Convention centre,8852621,Larry,,Downtown,49.28876,-123.12354,Entire home/apt,218,3,166,2021-08-01,4.92,1,52
15642691,Kits point duplex Amazing Location,100911687,Julia,,Kitsilano,49.2745,-123.1491,Entire home/apt,250,2,30,2019-08-26,0.56,1,1
15646460,"Parkside Character Home, 6 min from Downtown",100287076,Darren & Jen,,South Cambie,49.25072,-123.11681,Entire home/apt,800,5,45,2019-09-25,1.33,1,99
15702791,Luxury Furnished Condo in the Heart of Vancouver!,22819671,Gayle,,Downtown,49.27782,-123.1209,Entire home/apt,89,91,2,2017-04-19,0.04,1,219
15706251,Coal Harbour Ocean View Condo,101423730,Taren,,Downtown,49.2878,-123.12423,Entire home/apt,230,30,10,2019-05-17,0.21,2,218
15803843,Executive Heritage Home/Best Neighbourhood in City,97322503,Mark,,Kitsilano,49.26793,-123.16231,Entire home/apt,325,5,43,2021-03-21,0.83,1,270
15868021,"Central w/2 bikes- Peaceful, COMFY Westcoast suite",63891820,Tamara,,Strathcona,49.26716,-123.0918,Entire home/apt,110,2,136,2020-09-25,2.62,1,174
15951675,2BR apt in the heart of yaletown with free parking,103562361,Jane,,Downtown,49.27737,-123.12369,Entire home/apt,252,3,76,2019-12-14,1.40,1,0
15988395,Rare find: Furnished Condo in the Center,8041031,Amer,,Downtown,49.28536,-123.11279,Entire home/apt,69,30,0,,,1,0
16016323,"Elegant, central, bright downtown sanctuary",32427245,Scarlet,,West End,49.28292,-123.12441,Entire home/apt,211,30,103,2019-09-12,2.39,1,311
16026015,Gorgeous 2bdrm Garden Suite 15min to downtown PNE,37361797,Maria,,Hastings-Sunrise,49.28457,-123.04419,Entire home/apt,258,1,249,2021-06-13,4.97,1,51
16083491,Modern Gem -  Fully Furnished Apartment,100692916,Diane,,Hastings-Sunrise,49.28638,-123.02704,Entire home/apt,175,2,112,2019-12-02,2.23,1,241
16120923,Spacious Sub-Penthouse View Condo on 30th Floor,75654169,Michael,,Downtown,49.28056,-123.12523,Entire home/apt,120,31,16,2019-08-13,0.32,1,0
16133801,Cozy apartment near hip Commercial Drive,79511541,Juanita,,Renfrew-Collingwood,49.26167,-123.05547,Private room,92,3,13,2017-01-01,0.24,2,263
16174226,D37- Stylish 1 bedroom + 1 bath,30899,Rami,,West End,49.28561,-123.13237,Entire home/apt,77,30,1,2017-12-11,0.02,41,250
16177189,Main St Apartment | Centrally Located | Eat x Shop,27804380,Sophie & Pat,,Mount Pleasant,49.26594,-123.10085,Entire home/apt,94,3,136,2021-06-02,6.47,1,1
16203098,2bdrm Newly renovated & convenient location!,2172574,Mark,,Kensington-Cedar Cottage,49.24014,-123.0887,Entire home/apt,79,30,23,2018-08-14,0.47,2,127
16218564,2 bdrm newly renovated suite Oakridge Canada Line,5233549,Joyce,,Riley Park,49.23775,-123.11017,Entire home/apt,220,1,2,2017-06-07,0.04,4,0
16221082,Private Studio with the Best Downtown Location,105984158,Mo,,West End,49.28187,-123.12677,Entire home/apt,107,1,50,2020-03-07,1.30,2,147
16221349,Chinatown Penthouse Sanctuary,4292086,Anne,,Downtown Eastside,49.280476,-123.098785,Entire home/apt,196,30,76,2020-05-09,1.89,16,305
16232948,Luxury Loft in Downtown Vancouver,14164109,Luxury,,Downtown,49.27476,-123.12499,Entire home/apt,350,30,39,2018-08-10,0.80,1,187
16233697,Private entrance to a cosy Kitsilano suite!,92576846,Chris,,Kitsilano,49.26011,-123.16452,Entire home/apt,86,30,92,2019-03-31,1.82,2,215
16243231,Sleek Contemporary Studio,4184815,Foris,,Mount Pleasant,49.25824,-123.10429,Entire home/apt,95,3,81,2020-08-14,1.47,1,63
16259049,Luxury Kits-Point Home 5-bed near Beach & Downtown,1963648,Kristina,,Kitsilano,49.27525,-123.14821,Entire home/apt,1158,2,41,2020-09-05,0.79,1,159
16288021,1 Bedroom + Den in the heart of Yaletown,106542915,Elizabeth,,Downtown,49.27905,-123.11948,Entire home/apt,100,90,6,2020-12-20,0.22,1,341
16296662,Big two bedroom apartment near Commercial Drive.,8294255,Susinn,,Grandview-Woodland,49.27071,-123.06432,Entire home/apt,191,2,275,2020-03-07,5.36,1,135
16302576,New Condo in Vancouver,15981416,Marcel,,Grandview-Woodland,49.28168,-123.06178,Entire home/apt,110,2,13,2019-08-31,0.30,1,0
16314813,"Great location close to beach,park.",53436177,Viera,,West End,49.2886,-123.13992,Private room,150,30,1,2017-02-26,0.02,1,173
16315060,Sunny Central Downtown Spot Sleeps Four!,106761964,Rob,,Downtown,49.27857,-123.12299,Entire home/apt,249,3,339,2021-02-06,6.26,1,60
16315500,Luxury Condo with Best City Views,34996134,Glen,,Downtown Eastside,49.27814,-123.09953,Private room,120,31,49,2018-08-26,0.93,1,178
16339748,Heritage home plus suite in lovely neighbourhood,1743089,Darren,,Kensington-Cedar Cottage,49.25721,-123.07373,Entire home/apt,650,7,5,2019-08-06,0.11,4,0
16370007,A 2 br Town house for extended stay Vancouver West,94232510,Alan-Afshin,,Riley Park,49.25552,-123.11495,Entire home/apt,150,30,2,2017-04-30,0.04,1,0
16380622,Gorgeous Gastown near everything.  Incl. parking.,2673805,Keith,,Downtown Eastside,49.28186,-123.10771,Entire home/apt,95,90,1,2020-08-23,0.09,1,271
16452807,Corporate Stays | Telus | Modern 1BR,38459934,Corporate Stays,,Downtown,49.27963,-123.11771,Entire home/apt,178,32,3,2018-08-14,0.06,35,65
16491614,Location! Parking New reno. & 2 blocks from beach.,107942170,Draeden,,West End,49.27821,-123.13297,Entire home/apt,185,3,160,2020-02-26,3.36,1,0
16491812,Cozy city centre,256391,Gail,,South Cambie,49.25662,-123.12287,Entire home/apt,95,1,125,2020-02-17,2.46,1,100
16568805,Big. Quiet. Convenient. Near funky Commercial Dr.,9472599,Aaron,,Grandview-Woodland,49.26354,-123.06008,Entire home/apt,206,4,46,2019-09-09,0.93,1,129
16616603,Garden View Ensuite steps from 29th Ave Skytrain,653436,Pirike,,Renfrew-Collingwood,49.24415,-123.0496,Private room,76,30,8,2021-07-31,0.21,5,149
16673770,Charming 3 bd home in hip east hood,3335244,Nancy,,Grandview-Woodland,49.27985,-123.05817,Entire home/apt,100,4,5,2019-12-27,0.11,1,0
16720749,Casa Serena,24773349,Keith,,Mount Pleasant,49.25789,-123.09123,Entire home/apt,95,3,194,2020-10-19,3.79,1,46
16740054,ROOFTOP Hot Tub + Steam | HUGE Luxury Gastown Loft,16750396,Eddie And Marv,,Downtown Eastside,49.28163,-123.10301,Entire home/apt,336,2,83,2021-07-25,1.53,4,342
16752966,Character home in Great Kits Location,25308045,Breann,,Kitsilano,49.26041,-123.16441,Entire home/apt,549,5,7,2019-08-22,0.13,1,17
16779964,40 floor sub-penthouse with stunning views,6773625,Sasha,,Downtown Eastside,49.2826,-123.10708,Entire home/apt,250,90,4,2019-06-08,0.08,2,49
16795187,Amazing view luxurious 2br/2br condo in Downtown,111635046,Natalia,,Downtown,49.27994,-123.10781,Entire home/apt,245,31,70,2019-10-13,1.88,1,1
16807951,"Available  July 2022,",8533620,Kelly,,Kitsilano,49.25994,-123.18377,Entire home/apt,495,30,6,2020-04-30,0.27,1,41
16815670,Comfortable and Spacious 3 Bedroom Private home,88801855,Ricky,,Renfrew-Collingwood,49.24978,-123.03967,Entire home/apt,100,1,156,2020-02-16,3.00,1,0
16817056,Cozy 1 bedroom located in South East Vancouver.,33783257,Mike,,Victoria-Fraserview,49.23073,-123.0577,Entire home/apt,135,2,102,2020-03-31,2.36,1,245
16826920,Pristine garden level suite 1 bdrm close to UBC,111969787,Patty,,West Point Grey,49.25905,-123.19141,Entire home/apt,95,30,22,2019-12-21,0.60,1,37
16847264,Bright 1 BR open concept suite-Great location!,67266938,Alison,,Kensington-Cedar Cottage,49.24889,-123.06887,Entire home/apt,150,5,41,2021-06-02,1.13,2,232
16914589,"Groovy East Van Guest Pad - a cosy, retro space.",4686337,Tim,,Kensington-Cedar Cottage,49.25358,-123.08041,Entire home/apt,86,2,256,2020-03-02,5.24,1,37
16917557,Luxurious 3 Bedroom 2 Bath Home Queen Elizabeth Pk,56003889,Taressa,,Riley Park,49.23535,-123.1017,Entire home/apt,258,2,28,2019-05-27,0.57,2,0
16929381,2 Bdrm Condo With  Views of the Ocean,103785884,Shelley,,Downtown,49.27716,-123.12927,Entire home/apt,338,4,22,2019-08-18,0.60,1,326
16934327,NYStyle Unique Oasis - HighCeilings Cool & Bright!,25217605,Alexis,,Downtown,49.27995,-123.10707,Entire home/apt,201,1,181,2021-01-30,3.76,1,128
16949164,Cabin in the City Condo,17086049,Emily,,Mount Pleasant,49.266,-123.08751,Entire home/apt,85,50,40,2018-06-04,0.74,1,311
16960121,"Spacious, bright, modern home.",84608877,Alexia,,Dunbar Southlands,49.25649,-123.19513,Entire home/apt,450,4,5,2021-07-27,0.10,2,167
16987578,City Cottage Spacious Studio Bdrm - 25% off,113740248,Ellen & Juan,,Kensington-Cedar Cottage,49.25291,-123.08392,Entire home/apt,140,1,58,2020-10-21,2.73,2,17
17042292,Family-Friendly Modern 2 BRM Garden Suite,114371452,Jill,,Mount Pleasant,49.25855,-123.07922,Entire home/apt,89,30,72,2018-06-11,1.42,2,216
17075234,Entire One Bedroom Suite Downtown - With Parking,99778691,Jason,,Downtown,49.27868,-123.10706,Entire home/apt,248,1,380,2021-02-14,7.09,1,28
17076303,VistaSky: Modern Jewel Box w Chefs kitchen,869514,Harvey,,Kensington-Cedar Cottage,49.23944,-123.07737,Entire home/apt,539,4,15,2019-08-27,0.34,1,85
17099102,1bedroom+parkingDT Vancouver,28016034,Chloe,,Downtown,49.28087,-123.12549,Entire home/apt,149,30,259,2021-06-14,4.91,2,246
17192541,Private Cozy Suite in Cedar Cottage!,2712422,Vanessa,,Kensington-Cedar Cottage,49.25237,-123.08346,Entire home/apt,143,30,41,2018-06-28,0.87,2,75
17195893,"3bd/2bth Last Min availability, Centrally located!",77267781,Albert,,Kensington-Cedar Cottage,49.23653,-123.07922,Entire home/apt,313,7,74,2021-03-13,1.50,1,151
17224321,Clean & Home-like apartment.,90276779,Wideok,,Kitsilano,49.26983,-123.15063,Private room,90,2,188,2020-03-01,3.57,1,0
17256037,Luxurious Living at the Shangri-la w/Amazing Views,102554136,Bonnie,,West End,49.28464,-123.12435,Entire home/apt,337,30,0,,,5,32
17259261,Great Views / Heart of Downtown,21227054,Inge,,Downtown,49.28052,-123.1247,Entire home/apt,180,30,53,2020-09-30,1.04,2,136
17299083,3 Bdr off Commercial - great for families!,636605,Jeff,,Kensington-Cedar Cottage,49.25789,-123.07438,Entire home/apt,249,4,16,2019-08-25,0.30,1,96
17302474,Spacious Downtown Vancouver Master Bedroom,16308860,Lee,,Downtown,49.27937,-123.10681,Private room,103,2,156,2020-02-22,3.28,2,34
17331922,Entire Downtown Vancouver Condo with Amenities,16308860,Lee,,Downtown,49.27796,-123.10868,Entire home/apt,106,2,30,2019-11-30,0.63,2,11
17340660,Bright 1 BR + own bath in Central Mt Pleasant,117119918,Kitty,,Kensington-Cedar Cottage,49.23953,-123.08824,Private room,40,30,6,2018-09-22,0.15,6,281
17347671,Soak up the Subtle Nautical Vibe at a Coal Harbour Townhouse,8924838,Tina,,Downtown,49.28807,-123.12398,Entire home/apt,428,1,350,2020-11-16,6.67,1,318
17383030,Lotusland Garden Suite,9625270,Odette,,Hastings-Sunrise,49.28566,-123.05355,Entire home/apt,146,3,55,2020-09-06,1.14,1,311
17406661,Modern home in East Vancouver w/ huge rooftop deck,45376768,Helen,,Kensington-Cedar Cottage,49.25306,-123.07141,Entire home/apt,375,2,66,2019-08-26,1.82,1,0
17438123,Min 30 days- DT Van Cozy Suite @ Burrard / Alberni,117882824,Pat / Stefanie,,West End,49.28441,-123.12249,Entire home/apt,179,30,187,2020-11-22,4.81,1,107
17459740,1BDR Cambie Village WIFI,66964288,Denelle,,Mount Pleasant,49.2603,-123.11134,Entire home/apt,120,30,52,2019-07-15,1.00,5,331
17497419,Beautiful Central Kitsilano Home,7292335,Aaron,,Fairview,49.27045,-123.14534,Entire home/apt,315,1,186,2020-06-23,4.08,1,184
17517890,Garden Level Cedar Cottage 2 Bdrm,20769453,Julien,,Kensington-Cedar Cottage,49.25282,-123.08034,Entire home/apt,120,3,23,2019-07-02,0.48,1,3
17543399,2BDR Cambie Broadway-CanadaLine Stn-WIFI Parking,66964288,Denelle,,Mount Pleasant,49.25916,-123.10921,Entire home/apt,299,30,55,2020-03-16,1.06,5,340
17546167,MAGNIFICENT MAIN ST LOVELY 2 BDRM & GREAT LOCATION,116599166,Jamie,,Sunset,49.21622,-123.10308,Entire home/apt,150,31,6,2018-05-06,0.15,1,88
17580870,Charming 2 bedrooms suite in character home,119418806,Ryan,,Kensington-Cedar Cottage,49.25504,-123.08632,Entire home/apt,179,3,28,2020-11-01,5.56,1,125
17591174,Central 2 bedroom suite w/ free parking & wifi,119520299,Angeline,,Victoria-Fraserview,49.224,-123.076,Entire home/apt,120,2,29,2021-01-17,1.20,2,153
17593485,Home/Huge Hot Tub/Pool/Little Mnt onthe bike route,119295976,Clayton,,Riley Park,49.24558,-123.10589,Entire home/apt,310,3,4,2019-08-20,0.11,1,82
17624646,2BR bright character apt above antique shop,48901553,Lindsay,,Grandview-Woodland,49.27772,-123.06646,Entire home/apt,185,3,27,2021-06-22,1.09,1,117
17640274,"Cozy, warm home in Vancouver",25922356,Binia,,Marpole,49.21398,-123.13225,Entire home/apt,120,3,36,2020-02-14,1.40,1,0
17649877,Luxury Spacious Condo with Stunning Views!,48821353,Cameron,,Downtown,49.28979,-123.12419,Entire home/apt,668,31,1,2017-07-27,0.02,1,358
17655199,Spacious heritage home minutes to downtown,1113348,Colin &  Iris,,Downtown Eastside,49.27928,-123.08805,Entire home/apt,99,2,177,2020-02-20,3.51,1,0
17683724,Fairview Slopes with Peekaboo Mountain Views,12399675,Lindsey,,Fairview,49.26567,-123.1211,Entire home/apt,279,3,34,2019-07-07,0.72,1,132
17703644,Modern suite in the fantastic SOMA location,3627533,Kody,,Mount Pleasant,49.25744,-123.10509,Entire home/apt,103,1,134,2020-01-26,2.69,1,305
17714487,Luxe High-Rise Apartment with Striking City Views,4292086,Anne,,West End,49.28716,-123.12709,Entire home/apt,289,30,54,2021-01-31,1.04,16,295
17733636,Designer Suite with Panoramic View,120563931,B.F.,,Downtown,49.27951,-123.11818,Entire home/apt,100,31,45,2018-12-11,0.88,1,36
17734782,Centrally Located 2-Level Guesthouse in Vancouver,120948353,Star,,Hastings-Sunrise,49.29021,-123.05265,Entire home/apt,131,2,120,2021-05-20,2.42,1,144
17738026,The Teal Suite: 2 bedroom coach house in Vancouver,82002904,Allan,,Kensington-Cedar Cottage,49.23522,-123.07804,Entire home/apt,160,30,27,2020-12-06,0.56,1,140
17752763,Central 2 bedroom suite in Victoria-Fraserview,119520299,Angeline,,Victoria-Fraserview,49.22547,-123.07566,Entire home/apt,120,2,2,2021-07-16,0.71,2,27
17767948,"The Turquoise Suite- new, private 2 bedroom suite",121285166,Nico,,Kensington-Cedar Cottage,49.23711,-123.07616,Entire home/apt,120,30,28,2020-10-02,0.71,1,148
17790697,"Modern 1BR w/Den, Solarium Room, AC Condo in DT",121532918,May,,Downtown,49.27626,-123.11505,Entire home/apt,90,365,5,2021-07-07,0.10,1,7
17799980,"Warm, Cosy & Private Two Bedroom on the Drive",37722764,Jason,,Grandview-Woodland,49.27295,-123.07359,Entire home/apt,179,3,35,2017-10-17,0.71,1,36
17843927,"Beauty Backyard, Twinkly Lights & Mountain Views!",10578314,Erin,,Kensington-Cedar Cottage,49.25032,-123.08909,Entire home/apt,264,2,41,2019-09-25,2.22,2,43
17844795,Mountain Views in Mount Pleasant/Riley Park!,10578314,Erin,,Kensington-Cedar Cottage,49.2496,-123.08753,Entire home/apt,228,2,4,2017-03-26,0.13,2,13
17848238,"Brand new, 2br+2ba duplex in Kitsilano.",122110847,Andrew,,Kitsilano,49.26683,-123.17744,Entire home/apt,238,1,162,2020-09-05,8.31,3,0
